rank,name,surface_km2
990,ARG,190.0394773801693
991,ARG,189.13394031150548
992,ARG,188.89881923016517
993,ARG,188.5216559448884
994,ARG,188.07007815399447
995,ARG,188.00883378769683
996,ARG,187.6410727734756
997,ARG,187.13741892125324
998,ARG,187.12684648341698
999,ARG,187.0388401400444
1000,ARG,186.89886101636316
1001,ARG,186.6749664416652
1002,ARG,186.3041811872749
1003,ARG,186.0388413283078
1004,ARG,185.69953299920812
1005,ARG,185.19392440801238
1006,ARG,184.67313293691083
1007,ARG,184.4725341236093
1008,ARG,183.71047443563648
1009,ARG,183.67466873064575
1010,ARG,183.39323945021354
1011,ARG,182.98239389493668
1012,ARG,182.71445510004415
1013,ARG,182.69449538265937
1014,ARG,182.49475005315026
1015,ARG,182.35671304000374
1016,ARG,181.9383659336951
1017,ARG,181.8287999485094
1018,ARG,181.817232179333
1019,ARG,180.9151899591826
1020,ARG,180.871158993268
1021,ARG,180.6137914994954
1022,ARG,180.2422559491644
1023,ARG,179.99483545174076
1024,ARG,179.54271244425567
1025,ARG,179.26156190337105
1026,ARG,179.14643778677075
1027,ARG,179.1325465532019
1028,ARG,178.60082487393598
1029,ARG,178.34448316841554
1030,ARG,178.2769028454769
1031,ARG,178.0334341506948
1032,ARG,178.0289836816893
1033,ARG,177.86429184561294
1034,ARG,177.6779584835879
1035,ARG,177.47877930691064
1036,ARG,177.4642894403085
1037,ARG,176.92749690999523
1038,ARG,176.00403011571328
1039,ARG,176.001654257555
1040,ARG,175.80504472493953
1041,ARG,175.63157751339747
1042,ARG,175.51649428259515
1043,ARG,175.42080953488826
1044,ARG,175.32463367435716
1045,ARG,175.31472682993598
1046,ARG,175.2778832278414
1047,ARG,174.89546559342227
1048,ARG,174.76541469687558
1049,ARG,174.75521971435177
1050,ARG,174.60201719987649
1051,ARG,174.02933754699563
1052,ARG,173.88427745484924
1053,ARG,173.6174862378659
1054,ARG,173.54145660500407
1055,ARG,173.03936318867974
1056,ARG,172.7737188818123
1057,ARG,172.17474371127238
1058,ARG,171.76085615052244
1059,ARG,171.72769239982972
1060,ARG,171.59713522133669
1061,ARG,171.33961352859382
1062,ARG,171.31630032497026
1063,ARG,171.25981703951754
1064,ARG,171.04033411055116
1065,ARG,170.55459751554295
1066,ARG,170.4820488958834
1067,ARG,169.85052728274584
1068,ARG,169.72599062466432
1069,ARG,169.5050329616929
1070,ARG,169.3890370758939
1071,ARG,169.12276207133144
1072,ARG,169.07014201643753
1073,ARG,168.96506384949222
1074,ARG,168.9380953824396
1075,ARG,168.77478038577655
1076,ARG,168.7378291723571
1077,ARG,168.39645781804794
1078,ARG,168.33594430983086
1079,ARG,168.21414744841005
1080,ARG,168.13376324314805
1081,ARG,168.0681928292141
1082,ARG,167.7486056998689
1083,ARG,167.13034513228524
1084,ARG,166.42614855938749
1085,ARG,166.07826054564168
1086,ARG,165.9373594899651
1087,ARG,165.81936322084044
1088,ARG,165.62275882759118
1089,ARG,164.90800699350606
1090,ARG,164.78594740571918
1091,ARG,164.22396216843032
1092,ARG,163.89097904855203
1093,ARG,163.54799070895
1094,ARG,163.39811101406514
1095,ARG,163.07400451493262
1096,ARG,163.01283131543659
1097,ARG,162.94931570282185
1098,ARG,162.35832629568068
1099,ARG,162.1247038908052
1100,ARG,161.8702106560549
1101,ARG,161.70408659116927
1102,ARG,161.63580753369803
1103,ARG,161.3798367376709
1104,ARG,161.3682127597451
1105,ARG,161.3428056445939
1106,ARG,161.13174247943653
1107,ARG,160.86115037009262
1108,ARG,160.49792496099718
1109,ARG,160.142730541495
1110,ARG,159.66685289136404
1111,ARG,159.1986321225071
1112,ARG,159.17449372822838
1113,ARG,159.07622608673358
1114,ARG,159.009973190338
1115,ARG,158.89599269078604
1116,ARG,158.67608813033976
1117,ARG,158.4385616340415
1118,ARG,158.4100427078699
1119,ARG,158.37802409775009
1120,ARG,157.90353834760094
1121,ARG,157.6162263534484
1122,ARG,157.5152617796566
1123,ARG,157.5083493523456
1124,ARG,157.4808485012136
1125,ARG,157.3272877889099
1126,ARG,157.21696560895532
1127,ARG,157.12401847636838
1128,ARG,157.11272105788163
1129,ARG,157.06553509689664
1130,ARG,157.00658247637602
1131,ARG,156.99720538205474
1132,ARG,156.81434369343702
1133,ARG,156.73300329630968
1134,ARG,156.281517367733
1135,ARG,155.69174370505138
1136,ARG,155.6157541587092
1137,ARG,155.47139261927987
1138,ARG,155.36457401224476
1139,ARG,155.26489542338751
1140,ARG,155.24569686892931
1141,ARG,155.0891725995922
1142,ARG,155.0216522394706
1143,ARG,154.93484015625762
1144,ARG,154.8845914141617
1145,ARG,154.83483662475587
1146,ARG,154.55696270870322
1147,ARG,154.36536595753333
1148,ARG,154.04389921737146
1149,ARG,153.89347266842452
1150,ARG,153.7618488124744
1151,ARG,153.5120353883664
1152,ARG,153.329934155941
1153,ARG,153.23229686302514
1154,ARG,152.59893460871103
1155,ARG,152.51716803392299
1156,ARG,152.39061666639518
1157,ARG,151.87555369943237
1158,ARG,151.8453582510763
1159,ARG,151.0322737751326
1160,ARG,150.62187278031462
1161,ARG,150.56135714177273
1162,ARG,150.3118203145637
1163,ARG,150.29439910859296
1164,ARG,150.18043083140319
1165,ARG,149.74806468300557
1166,ARG,149.6527016159582
1167,ARG,148.9893652011816
1168,ARG,148.89962746629388
1169,ARG,148.72221687236743
1170,ARG,148.64729515214185
1171,ARG,148.6423318762451
1172,ARG,148.536806495998
1173,ARG,148.30413211104175
1174,ARG,148.28044347386572
1175,ARG,148.1822341516442
1176,ARG,147.7937600220309
1177,ARG,147.52539902253145
1178,ARG,146.9684409846439
1179,ARG,146.86754515810136
1180,ARG,146.32238226130963
1181,ARG,146.16033973616518
1182,ARG,146.07392737869841
1183,ARG,146.0303035021827
1184,ARG,145.90957220881182
1185,ARG,145.84393606497537
1186,ARG,145.43353064206838
1187,ARG,145.27267503889655
1188,ARG,145.15855506569358
1189,ARG,144.92204034357266
1190,ARG,144.84452881918048
1191,ARG,144.72202407811855
1192,ARG,144.6635536353935
1193,ARG,144.47138217861175
1194,ARG,144.41522494725692
1195,ARG,144.19072686038876
1196,ARG,144.07642391171768
1197,ARG,143.7995660777111
1198,ARG,143.59799142507111
1199,ARG,143.5481542965322
1200,ARG,143.54633772929668
1201,ARG,143.30421002018895
1202,ARG,143.16223609772194
1203,ARG,143.10070522546766
1204,ARG,143.0575992817681
1205,ARG,143.0572496098113
1206,ARG,142.97581788920883
1207,ARG,142.90838486683114
1208,ARG,142.87745682220404
1209,ARG,142.81251431804066
1210,ARG,142.5915683851684
1211,ARG,142.53042724492454
1212,ARG,142.3501524973068
1213,ARG,142.25555711679243
1214,ARG,141.93129265584474
1215,ARG,141.72695904390432
1216,ARG,141.59299104207608
1217,ARG,141.30568412877273
1218,ARG,140.91190553253173
1219,ARG,140.889429211465
1220,ARG,140.82200279871427
1221,ARG,140.33408532649605
1222,ARG,140.19736010166545
1223,ARG,140.08971145603846
1224,ARG,140.06865039089752
1225,ARG,139.83434536061512
1226,ARG,139.60993450354852
1227,ARG,139.39056423791504
1228,ARG,139.15955945280882
1229,ARG,139.14443035956145
1230,ARG,138.99783131068992
1231,ARG,138.69327079676123
1232,ARG,138.5883200809891
1233,ARG,138.42349612431906
1234,ARG,138.24827987829806
1235,ARG,138.2399997033404
1236,ARG,138.2273407173833
1237,ARG,138.14272293417258
1238,ARG,137.6439858635692
1239,ARG,137.29141326806706
1240,ARG,137.1104191512698
1241,ARG,137.03430772920822
1242,ARG,136.79011864786474
1243,ARG,136.71297878534097
1244,ARG,136.41949370892058
1245,ARG,136.39293581564286
1246,ARG,136.3091234361248
1247,ARG,136.274020923245
1248,ARG,136.22084987057266
1249,ARG,136.12131257529478
1250,ARG,135.99569784958445
1251,ARG,135.88426482611084
1252,ARG,135.49658818801737
1253,ARG,135.39970985874228
1254,ARG,135.37364951424522
1255,ARG,135.31295545424808
1256,ARG,135.02579864191688
1257,ARG,134.92188515092278
1258,ARG,134.44143767345142
1259,ARG,134.40450415235136
1260,ARG,134.37868984480258
1261,ARG,134.30520316544812
1262,ARG,134.1839794766407
1263,ARG,134.09166806872068
1264,ARG,134.0719870496433
1265,ARG,133.5255472205238
1266,ARG,133.43705304160937
1267,ARG,133.38584291687778
1268,ARG,133.25560597529528
1269,ARG,133.2233986609745
1270,ARG,133.0792985168872
1271,ARG,133.03752813127016
1272,ARG,132.56690485270695
1273,ARG,132.48380515340858
1274,ARG,132.38560609047056
1275,ARG,132.18205505073118
1276,ARG,132.1055893947465
1277,ARG,132.02926304341506
1278,ARG,131.92635999249396
1279,ARG,131.65228624801108
1280,ARG,131.42875259518462
1281,ARG,131.4009185855627
1282,ARG,131.281822551466
1283,ARG,131.10012015990637
1284,ARG,130.78644861354087
1285,ARG,130.4190438964437
1286,ARG,130.39683749327398
1287,ARG,129.96508470359115
1288,ARG,129.96108233227798
1289,ARG,129.90442267415708
1290,ARG,129.9031233000349
1291,ARG,129.83889991060948
1292,ARG,129.40105761739838
1293,ARG,129.26564940754216
1294,ARG,129.1933441584815
1295,ARG,128.7370937919731
1296,ARG,128.56155224276546
1297,ARG,128.52392144798182
1298,ARG,128.51322666612816
1299,ARG,128.44409412305745
1300,ARG,128.40157753035598
1301,ARG,128.2693331811247
1302,ARG,128.2661120387966
1303,ARG,128.13291713891348
1304,ARG,128.11788192785943
1305,ARG,127.8990436920205
1306,ARG,127.48566816237042
1307,ARG,127.03371185496
1308,ARG,126.99846411717836
1309,ARG,126.72618389105223
1310,ARG,126.65509706515965
1311,ARG,126.57225033535194
1312,ARG,126.39701696521816
1313,ARG,126.13273921297129
1314,ARG,126.01681062701607
1315,ARG,125.86226376721096
1316,ARG,125.69351764412114
1317,ARG,125.65640821677364
1318,ARG,125.23592056372948
1319,ARG,124.98120832573522
1320,ARG,124.9114153213266
1321,ARG,124.8471806636758
1322,ARG,124.81365438737416
1323,ARG,124.76312608409214
1324,ARG,124.75824709221308
1325,ARG,124.38604417693578
1326,ARG,124.34776734539032
1327,ARG,124.11421146887956
1328,ARG,124.03211493983845
1329,ARG,123.91498294891431
1330,ARG,123.64482766216452
1331,ARG,123.4701069302063
1332,ARG,123.31411322982406
1333,ARG,123.30040728887937
1334,ARG,123.23314486041996
1335,ARG,123.07868902222059
1336,ARG,123.06583505996932
1337,ARG,122.93476616019579
1338,ARG,122.77560399568176
1339,ARG,122.57071048575888
1340,ARG,122.54246091572531
1341,ARG,122.131046803406
1342,ARG,121.9853228183058
1343,ARG,121.44440467392202
1344,ARG,121.23287909888792
1345,ARG,121.20019787641884
1346,ARG,121.16692113392756
1347,ARG,121.06139631940079
1348,ARG,120.77085383880043
1349,ARG,120.70328079677843
1350,ARG,120.662241983856
1351,ARG,120.56706277583343
1352,ARG,120.52719976955473
1353,ARG,120.44917469994736
1354,ARG,120.34786627631378
1355,ARG,120.18029630884699
1356,ARG,120.15387084677171
1357,ARG,119.89704974882295
1358,ARG,119.89446243126969
1359,ARG,119.83263402854536
1360,ARG,119.65106124953002
1361,ARG,119.63912957417296
1362,ARG,119.56804390011636
1363,ARG,119.15990064233505
1364,ARG,119.03206919008689
1365,ARG,118.91360327667887
1366,ARG,118.90229424860392
1367,ARG,118.74232509529156
1368,ARG,118.66150158908735
1369,ARG,118.43832722652245
1370,ARG,118.24593339173698
1371,ARG,118.06570728639471
1372,ARG,117.77365739748429
1373,ARG,117.32767474832364
1374,ARG,117.27387103782122
1375,ARG,116.86338629144508
1376,ARG,116.66129093896294
1377,ARG,116.6585251737935
1378,ARG,116.53888354021451
1379,ARG,116.42248839454352
1380,ARG,116.33447892571823
1381,ARG,116.2731432209383
1382,ARG,116.20327199551892
1383,ARG,116.02699789693176
1384,ARG,115.87123612194927
1385,ARG,115.82823897249195
1386,ARG,115.7787390983105
1387,ARG,115.72670509347653
1388,ARG,115.71887372822222
1389,ARG,115.70035909594469
1390,ARG,115.46517238347626
1391,ARG,115.1950324012668
1392,ARG,115.01057014802308
1393,ARG,114.87714628425596
1394,ARG,114.75620728943586
1395,ARG,114.64535696100356
1396,ARG,114.44001217332793
1397,ARG,114.34148675521182
1398,ARG,114.22918337346401
1399,ARG,114.11560293451592
1400,ARG,114.07924572327528
1401,ARG,113.92814987849808
1402,ARG,113.90199584572755
1403,ARG,113.66327429943794
1404,ARG,113.51348657551071
1405,ARG,113.30338884730196
1406,ARG,113.2659548482072
1407,ARG,113.21327991983273
1408,ARG,113.09702918388807
1409,ARG,112.69630943517129
1410,ARG,112.62889281596328
1411,ARG,112.59847930620869
1412,ASM,112.52120340020056
1413,ASM,112.29249147593052
1414,ASM,112.28224824773405
1415,ASM,112.25724436377727
1416,ASM,112.1554907096515
1417,ASM,112.07846786841392
1418,ASM,111.93919377273926
1419,ASM,111.90270981772888
1420,ASM,111.87056533127395
1421,ASM,111.63932326958245
1422,ATA,111.61922646033237
1423,ATA,111.6149434495084
1424,ATA,111.32221176792913
1425,ATA,111.2725591277073
1426,ATA,111.18345561136164
1427,ATA,110.73873331670916
1428,ATA,110.46916496293352
1429,ATA,110.30217400423241
1430,ATA,110.18757291219806
1431,ATA,110.15147628680036
1432,ATA,109.95045845363614
1433,ATA,109.93243621749399
1434,ATA,109.89257745878945
1435,ATA,109.8559158218715
1436,ATA,109.58981164255569
1437,ATA,109.32399545120528
1438,ATA,109.10267736993706
1439,ATA,109.09670326956534
1440,ATA,109.07050494720457
1441,ATA,108.95052162958264
1442,ATA,108.8538315784168
1443,ATA,108.78925921955864
1444,ATA,108.66134929763695
1445,ATA,108.55170093264879
1446,ATA,108.52681901127858
1447,ATA,108.50705381028177
1448,ATA,108.44184956831556
1449,ATA,108.42820865763552
1450,ATA,108.26635108594013
1451,ATA,108.11945002431169
1452,ATA,107.99591764521027
1453,ATA,107.69915860765288
1454,ATA,107.69634200642277
1455,ATA,107.57036523261101
1456,ATA,107.40651264568865
1457,ATA,107.3557163142824
1458,ATA,107.2351076523114
1459,ATA,107.22480600721019
1460,ATA,106.92111242225359
1461,ATA,106.88816628728055
1462,ATA,106.71290708363813
1463,ATA,106.58536733314419
1464,ATA,106.53876979719068
1465,ATA,106.42178465232472
1466,ATA,106.41617811698649
1467,ATA,106.41201144162443
1468,ATA,106.33437371544208
1469,ATA,106.29012441556614
1470,ATA,105.86754774730395
1471,ATA,105.77497599055529
1472,ATA,105.69094879519365
1473,ATA,105.6379542260582
1474,ATA,105.50705274992241
1475,ATA,105.40948892881927
1476,ATA,105.40384103560706
1477,ATA,105.270436255921
1478,ATA,105.26750026343392
1479,ATA,105.22704038239927
1480,ATA,105.18223994180404
1481,ATA,105.14730373226416
1482,ATA,105.06396973278895
1483,ATA,105.05685698725121
1484,ATA,105.0261250720725
1485,ATA,104.80618190356873
1486,ATA,104.75358828768644
1487,ATA,104.67411264122723
1488,ATA,104.5450610579897
1489,ATA,104.50975859638625
1490,ATA,104.4865248837457
1491,ATA,104.35019172078232
1492,ATA,104.20723321360626
1493,ATA,104.13601131301832
1494,ATA,103.934497195026
1495,ATA,103.78717203257868
1496,ATA,103.63295497344869
1497,ATA,103.44857258633935
1498,ATA,103.43059360989344
1499,ATA,103.25625536959532
1500,ATA,102.79333195175768
1501,ATA,102.7485309802652
1502,ATA,102.66244291315128
1503,ATA,102.5259951862122
1504,ATA,102.35051250150964
1505,ATA,102.34748453397499
1506,ATA,102.3344695853424
1507,ATA,102.0401925331714
1508,ATA,101.99598576617844
1509,ATA,101.80140982722307
1510,ATA,101.77332492167588
1511,ATA,101.75004379458332
1512,ATA,101.7100977132411
1513,ATA,101.35491258493995
1514,ATA,100.91376901306438
1515,ATA,100.83292931881306
1516,ATA,100.64665244572834
1517,ATA,100.61848855215527
1518,ATA,100.5688385424337
1519,ATA,100.44545232236295
1520,ATA,100.40477076460836
1521,ATA,100.01401442659795
1522,ATA,99.96756850124788
1523,ATA,99.91428259920548
1524,ATA,99.8780071733576
1525,ATA,99.7864353039588
1526,ATA,99.78558931167153
1527,ATA,99.74693246616889
1528,ATA,99.64049018739786
1529,ATA,99.63429917716641
1530,ATA,99.35729995372816
1531,ATA,99.26849198738644
1532,ATA,99.10278226824451
1533,ATA,99.0148584457088
1534,ATA,98.96408367759895
1535,ATA,98.88256280246162
1536,ATA,98.88081579226494
1537,ATA,98.8478779528501
1538,ATA,98.58178006776241
1539,ATA,98.47092859739094
1540,ATA,98.38586871735508
1541,ATA,98.32929134332285
1542,ATA,98.19536633605084
1543,ATA,98.10696237993996
1544,ATA,98.05869090212583
1545,ATA,97.88950523563923
1546,ATA,97.82855587583424
1547,ATA,97.79945352611172
1548,ATA,97.70798639759731
1549,ATA,97.67638155811142
1550,ATA,97.6556538865588
1551,ATA,97.61806383513851
1552,ATA,97.57404881529284
1553,ATA,97.49369969071364
1554,ATA,97.47719686561257
1555,ATA,97.42095595072935
1556,ATA,97.39096345054371
1557,ATA,97.37139553869066
1558,ATA,97.32587253284784
1559,ATA,97.30888516221898
1560,ATA,97.29499950656485
1561,ATA,96.87789269202223
1562,ATA,96.68357248337792
1563,ATA,96.6479670599618
1564,ATA,96.64465000139316
1565,ATA,96.63919593926887
1566,ATA,96.30801852748108
1567,ATA,96.17281993708038
1568,ATA,96.10718318727041
1569,ATA,95.98972226321185
1570,ATA,95.95496121127987
1571,ATA,95.8542598801043
1572,ATA,95.80007116527928
1573,ATA,95.78731641829671
1574,ATA,95.693093372416
1575,ATA,95.65015848361529
1576,ATA,95.60787232892315
1577,ATA,95.41219460974848
1578,ATA,95.36060810726936
1579,ATA,95.27980171088622
1580,ATA,95.26669183709646
1581,ATA,95.2339819133227
1582,ATA,95.19647501477651
1583,ATA,94.97640108169882
1584,ATA,94.87498468173186
1585,ATA,94.85949423156876
1586,ATA,94.78415587192774
1587,ATA,94.58965012894058
1588,ATA,94.4053071175835
1589,ATA,94.37923386508032
1590,ATA,94.35812598212921
1591,ATA,94.18632168076664
1592,ATA,94.17551902401958
1593,ATA,94.11052911464287
1594,ATA,94.10997039402365
1595,ATA,93.99681306948764
1596,ATA,93.87427686306879
1597,ATA,93.84281622350115
1598,ATA,93.74926651959568
1599,ATA,93.62534581099608
1600,ATA,93.53063112867355
1601,ATA,93.52085549390269
1602,ATA,93.39379548742625
1603,ATA,93.25204490759602
1604,ATA,93.12156653225708
1605,ATA,92.89441019251196
1606,ATA,92.7887926804142
1607,ATA,92.74146404272543
1608,ATA,92.73722711813619
1609,ATA,92.62332128145134
1610,ATA,92.54398098756405
1611,ATA,92.50357746738695
1612,ATA,92.42956544954392
1613,ATA,92.25924615595704
1614,ATA,92.25262525558044
1615,ATA,92.2190690481005
1616,ATA,92.13967383668327
1617,ATA,92.13743784608756
1618,ATA,92.13743784608756
1619,ATA,92.11371719544628
1620,ATA,91.95785153906671
1621,ATA,91.95599372022724
1622,ATA,91.9034323736763
1623,ATA,91.78974533713694
1624,ATA,91.77641272913156
1625,ATA,91.75020066007136
1626,ATA,91.73107302049631
1627,ATA,91.67287193695543
1628,ATA,91.6311399839998
1629,ATA,91.5505530995616
1630,ATA,91.43103994945619
1631,ATA,91.3811430619666
1632,ATA,91.37737843071335
1633,ATA,91.20936706254957
1634,ATA,91.20654396872732
1635,ATA,91.18508761226464
1636,ATA,90.6803095547657
1637,ATA,90.62222090836063
1638,ATA,90.54337628693798
1639,ATA,90.26769499642849
1640,ATA,90.20580065266607
1641,ATA,90.1946817851935
1642,ATA,90.00641925425909
1643,ATA,89.9697201210328
1644,ATA,89.92089706516344
1645,ATA,89.82754550783855
1646,ATA,89.74368956010521
1647,ATA,89.73202133931177
1648,ATA,89.68812286319657
1649,ATA,89.46429558214723
1650,ATA,89.41490524826742
1651,ATA,89.33038110701824
1652,ATA,89.30249338074516
1653,ATA,89.28974625509535
1654,ATA,89.20435571975004
1655,ATA,89.1410838163426
1656,ATA,89.12164611860466
1657,ATA,88.89329788841533
1658,ATA,88.86186510916995
1659,ATA,88.84084557310794
1660,ATA,88.8264437484788
1661,ATA,88.78745360381126
1662,ATA,88.7264629829937
1663,ATA,88.57095823755058
1664,ATA,88.5400876037016
1665,ATA,88.53005308248329
1666,ATA,88.51323403170821
1667,ATA,88.47880161154795
1668,ATA,88.47114113366744
1669,ATA,88.33732120286317
1670,ATA,88.29581148264491
1671,ATA,87.94381954496413
1672,ATA,87.93420753673172
1673,ATA,87.82492316872505
1674,ATA,87.7550878831561
1675,ATA,87.70710663894653
1676,ATA,87.6632373488875
1677,ATA,87.60945248348236
1678,ATA,87.50594430472252
1679,ATA,87.47335785332086
1680,ATA,87.35742729180527
1681,ATA,87.31974165814172
1682,ATA,87.10432720596312
1683,ATA,87.05062482634014
